ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
even1260a-B7-58,akmusi ɟuːlbeda oːʨʨoːttan.,akm-u=si	ɟuː-l-be=da	oː-ʨ-ʨoːt-ta-n,father-PX.1SG=CONTR	house-PL-ACC=ADD	make-TAM2-HAB-NFUT-3SG,And my father built houses.,B7,58,even1260,even1260a,WORD_ALIGNED,"{""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""CONTR"": ""Contrastive"", ""PL"": ""Plural"", ""ACC"": ""Accusative"", ""ADD"": ""Additive"", ""TAM"": ""Polysemous TAM marker"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B7-59,"aːdunda ordula keɲeli oːdakan, uŋneken ɲan noŋman ortaki uruβkeβeːtte.",aːdun=da	or-dula	keɲeli	oː-daka-n	uŋ-neke-n	ɲan	noŋman	or-taki	ur-u-βke-βeːt-te,sometimes=ADD	reindeer.herd-LOC	bad	become-DS.COND-3SG	FLR-DS.COND-3SG	and	3SG.ACC	reindeer.herd-ALL	go(UNIDIR)-VAL-CAUS-HAB-NFUT,And sometimes when it got bad in the herd they sent him to the herd.'\footnote{What Raisa Solodikova said is literally ``asked someone to send/bring him''; to send someone would be \textit{urukeβeːtte} (the causative without the valency-changing suffix).,B7,59,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""LOC"": ""Locative"", ""DS"": ""Different-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""SG"": ""Singular"", ""FLR"": ""Filler"", ""ACC"": ""Accusative"", ""ALL"": ""Allative"", ""UNIDIR"": ""Unidirectional"", ""VAL"": ""Valency-change"", ""CAUS"": ""Causative"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B7-60,"tala ɲan ajiʨ uže orbe uŋneketen, ɲanda orroːtten selotki.",ta-la	ɲan	aji-ʨ	uže	or-be	uŋ-neke-ten	ɲan=da	or-roːt-te-n	selo-tki,DIST-LOC	and	good-ADVR	already.R	reindeer.herd-ACC	FLR-DS.COND-3PL	and=ADD	go(UNIDIR)-HAB-NFUT-3SG	village.R-ALL,"And then when they were doing well in the herd (lit. `when they already thingummied the reindeer well there'), then he went (back) to the village.",B7,60,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""LOC"": ""Locative"", ""ADVR"": ""Adverbializer"", ""ACC"": ""Accusative"", ""FLR"": ""Filler"", ""DS"": ""Different-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""PL"": ""Plural"", ""ADD"": ""Additive"", ""UNIDIR"": ""Unidirectional"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""ALL"": ""Allative""}"
even1260a-B7-61,biː kuʨuken bimi ereger akandi boddoːttiβ.,biː	kuʨuken	bi-mi	ereger	akan-di	bod-doːt-ti-β,1SG	small	be-SS.COND	always	father-DAT.PRFL.SG	follow-HAB-PST-1SG,When I was small I always accompanied my father.,B7,61,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""DAT"": ""Dative"", ""PRFL"": ""Reflexive possessive"", ""HAB"": ""Habitual"", ""PST"": ""Past""}"
even1260a-B7-62,"aːdunda akmu ortaki orroːtten, eŋeneβeːtten, uruβkeβeːtte.",aːdun=da	akm-u	or-taki	or-roːt-te-n	eŋe-ne-βeːt-te-n	ur-u-βke-βeːt-te,sometimes=ADD	father-PX.1SG	reindeer.herd-ALL	go(UNIDIR)-HAB-NFUT-3SG	take.a.look-AM-HAB-NFUT-3SG	go(UNIDIR)-VAL-CAUS-HAB-NFUT,"Sometimes my father went to the herd, he went to look, they sent (for him).",B7,62,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""ALL"": ""Allative"", ""UNIDIR"": ""Unidirectional"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""AM"": ""Associated Motion"", ""VAL"": ""Valency-change"", ""CAUS"": ""Causative""}"
even1260a-B7-63,biː ɲan ɟuganidu muraniʨ ɲan baduβaːttam noŋannun ereːger.,biː	ɲan	ɟugani-du	murani-ʨ	ɲan	badu-βaːt-ta-m	noŋan-nun	ereːger,1SG	and	summer-DAT.ESS	horse-INS	and	ride-HAB-NFUT-1SG	3SG-COM1	always,"And in summer I rode with him on horseback, always.",B7,63,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""INS"": ""Instrumental"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""COM"": ""Comitative""}"
even1260a-B7-64,boddoːtmagen bisiβ.,bod-doːt-magen	bi-si-β,follow-HAB-NR(LOVE)	be-PST-1SG,I loved to accompany him (lit: I was a lover of accompanying).,B7,64,even1260,even1260a,WORD_ALIGNED,"{""HAB"": ""Habitual"", ""NR"": ""Nominalizer"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B7-65,"alganda aβuskida urreken, biː bodesnoːttem.",algan=da	aβu-ski=da	ur-reke-n	biː	bode-s-noːt-te-m,foot=ADD	where-ADVB.ALL=ADD	go(UNIDIR)-DS.COND-3SG	1SG	accompany-TAM1-HAB-NFUT-1SG,"Even when he went somewhere on foot, I followed.",B7,65,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""ADVB"": ""Adverbial"", ""ALL"": ""Allative"", ""UNIDIR"": ""Unidirectional"", ""DS"": ""Different-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""SG"": ""Singular"", ""TAM"": ""Polysemous TAM marker"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B7-66,ɲan tugenidu pilomaterialu uŋedɟoːtte.,ɲan	tugeni-du	pilomaterial-u	uŋe-d-ɟoːt-te,and	winter-DAT.ESS	lumber.R-ACC	FLR-PROG-HAB-NFUT,And in winter they (prepared) lumber.,B7,66,even1260,even1260a,WORD_ALIGNED,"{""DAT"": ""Dative"", ""ESS"": ""Essive"", ""ACC"": ""Accusative"", ""FLR"": ""Filler"", ""PROG"": ""Progressive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B7-67,"lesopilkaten bisin, bujla okaːt uːlilen, tala.",lesopilka-ten	bi-si-n	buj-la	okaːt	uːli-le-n	ta-la,saw.mill.R-PX.3PL	be-PST-3SG	forest-LOC	river	edge-LOC-PX.3SG	DIST-LOC,"They had a sawmill in the forest, at the edge of the river, over there.",B7,67,even1260,even1260a,WORD_ALIGNED,"{""PX"": ""Possessive suffix"", ""PL"": ""Plural"", ""PST"": ""Past"", ""SG"": ""Singular"", ""LOC"": ""Locative"", ""DIST"": ""Distal demonstrative""}"
even1260a-B7-68,ɲan ɟugani oːdakan talatitta rybelkegeβur nekkoːttu.,ɲan	ɟugani	oː-daka-n	ta-la=tit=ta	rybelke-ge-βur	nek-koːt-t-u,and	summer	become-DS.COND-3SG	DIST-LOC=EMPH=ADD	fishing.camp.R-DEST-PRFL.PL	do-HAB-NFUT-1PL.EX,And when summer came we made a fishing camp for ourselves right there.,B7,68,even1260,even1260a,WORD_ALIGNED,"{""DS"": ""Different-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""SG"": ""Singular"", ""DIST"": ""Distal demonstrative"", ""LOC"": ""Locative"", ""EMPH"": ""Emphatic"", ""ADD"": ""Additive"", ""DEST"": ""Destinative"", ""PRFL"": ""Reflexive possessive"", ""PL"": ""Plural"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""EX"": ""Exclusive""}"
even1260a-B7-69,ɲan boloni oːklan buː ɲan školetki tar rybelkeduk taŋnaβaːttu.,ɲan	boloni	oː-kla-n	buː	ɲan	škole-tki	tar	rybelke-duk	taŋ-na-βaːt-t-u,and	late.autumn	become-VS.TRM-3SG	1PL.EX	and	school.R-ALL	DP	fishing.camp.R-ABL	read-AM-HAB-NFUT-1PL.EX,And until it became autumn we went to school to study from that fishing camp.,B7,69,even1260,even1260a,WORD_ALIGNED,"{""VS"": ""Variable-subject converb"", ""TRM"": ""Terminative (converb)"", ""SG"": ""Singular"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""ALL"": ""Allative"", ""DP"": ""Discourse particle"", ""ABL"": ""Ablative"", ""AM"": ""Associated Motion"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B7-70,koʨ ilanda kilometr biβeːtten.,koʨ	ilan=da	kilometr	bi-βeːt-te-n,probably	three=ADD	km.R	be-HAB-NFUT-3SG,It was probably three kilometres.,B7,70,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular""}"
even1260a-B7-71,"ɲan iːseʨin ɲan urokur upkuttiɟur ɲanda orroːttu rybelketki, baɟikar ɲan badiʨ orroːttu školetki.",ɲan	iːseʨin	ɲan	urok-ur	upkut-tiɟur	ɲan=da	or-roːt-t-u	rybelke-tki	baɟikar	ɲan	badiʨ	or-roːt-t-u	škole-tki,and	evening	and	lesson.R-PRFL.PL	learn-SS.ANT.PL	and=ADD	go(UNIDIR)-HAB-NFUT-1PL.EX	fishing.camp.R-ALL	morning	and	early	go(UNIDIR)-HAB-NFUT-1PL.EX	school.R-ALL,"And in the evening, after having learnt our lessons, we again went to the fishing camp, and early in the morning we went to school.",B7,71,even1260,even1260a,WORD_ALIGNED,"{""PRFL"": ""Reflexive possessive"", ""PL"": ""Plural"", ""SS"": ""Same-subject converb"", ""ANT"": ""Anterior (converb)"", ""ADD"": ""Additive"", ""UNIDIR"": ""Unidirectional"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""EX"": ""Exclusive"", ""ALL"": ""Allative""}"
even1260a-B7-72,esuda opazdalloːtte.,e-s-u=da	opazdal-loːt-te,NEG-NFUT-1PL.EX=ADD	be.late.PST.M.R-HAB-NEG.CVB,We weren't even late.,B7,72,even1260,even1260a,WORD_ALIGNED,"{""NEG"": ""Negative; by itself: Negative auxiliary"", ""NFUT"": ""Non-future"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""ADD"": ""Additive"", ""PST"": ""Past"", ""HAB"": ""Habitual"", ""CVB"": ""Converb""}"
even1260a-B7-73,taʨin tar.,taʨin	tar,DIST.QUAL	DP,Like that.,B7,73,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""DP"": ""Discourse particle""}"
even1260a-B7-74,ɲan aːdunda meːrker elgeʨidɟoːttu.,ɲan	aːdun=da	meː-r-ke-r	elge-ʨi-d-ɟoːt-t-u,and	sometimes=ADD	REFL-PL-DIM-PL	to.fish(pole)-TAM2-PROG-HAB-NFUT-1PL.EX,And sometimes we ourselves fished with a pole hook.'\footnote{See \figref{fig:photoElge} (in \textref{text:B11}) for a photo of a pole hook.,B7,74,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""REFL"": ""Reflexive pronoun"", ""PL"": ""Plural"", ""DIM"": ""Diminutive "", ""TAM"": ""Polysemous TAM marker"", ""PROG"": ""Progressive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""EX"": ""Exclusive""}"
even1260a-B7-75,"umneken ɲan taʨin tar uŋmi gianumi Valja Tylkanovagli munu beririten, buː giala rybelkele ŋenniβun.",um-neken	ɲan	taʨin	tar	uŋ-mi	gia-num-i	Valja	Tylkanova-gli	mun-u	beri-ri-ten	buː	gia-la	rybelke-le	ŋen-ni-βun,one-ITER.ADV	and	DIST.QUAL	DP	FLR-SS.COND	friend-COM1-PRFL.SG	PN	PN-COM2	1PL.EX.OBL-ACC	lose-PST-3PL	1PL.EX	other-LOC	fishing.camp.R-LOC	go(GNRC)-PST-1PL.EX,"One day when I was doing like that with my friend, with Valja Tylkanova, they lost us, we went to another fishing camp.",B7,75,even1260,even1260a,WORD_ALIGNED,"{""ITER"": ""Iterative (aspect)"", ""ADV"": ""Adverb"", ""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""DP"": ""Discourse particle"", ""FLR"": ""Filler"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""COM"": ""Comitative"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""PN"": ""Proper noun"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative"", ""PST"": ""Past"", ""LOC"": ""Locative"", ""GNRC"": ""Generic""}"
even1260a-B7-76,"imŋen uže sentjabrlak aːmnak imŋeβaːtten, ɲan eɲtilbun ɲan geleteɟilliten.",imŋen	uže	sentjabr-la=k	aːmnak	imŋe-βaːt-te-n	ɲan	eɲtil-bun	ɲan	gelete-ɟi-l-li-ten,darkness	already.R	September.R-LOC=FOC	quickly	become.dark-HAB-NFUT-3SG	and	parents-PX.1PL.EX	and	look.for-PROG-INCH-PST-3PL,"It was already dark, in September it gets dark quickly, right, and our parents started to look for us.",B7,76,even1260,even1260a,WORD_ALIGNED,"{""LOC"": ""Locative"", ""FOC"": ""Focus"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""PX"": ""Possessive suffix"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""PROG"": ""Progressive"", ""INCH"": ""Inchoative"", ""PST"": ""Past""}"
even1260a-B7-77,uŋne keːŋgulele keːta nukuja oːja uŋedden.,uŋ-ne	keːŋgule-le	keːta	nukuja	oːja	uŋe-d-de-n,FLR-LOC	pit-LOC	chum.salmon	decrepit	many	FLR-PROG-NFUT-3SG,"In a pit there were a lot of chum salmon spawners.'\footnote{The term \textit{keːta nukuja} refers to a salmon fish that has reached the end of its journey upriver and that is about to spawn and die, so by then it is very old and weak. This is caught for dog food, but not for human consumption, since it does not taste good. The salmon fished for human consumption is still at the beginning of its journey upriver and has firm flesh.",B7,77,even1260,even1260a,WORD_ALIGNED,"{""FLR"": ""Filler"", ""LOC"": ""Locative"", ""PROG"": ""Progressive"", ""NFUT"": ""Non-future"", ""SG"": ""Singular""}"
even1260a-B7-78,kojeːʨidmi ɲan asukut tar biː iruːniβu oɲiŋagdu tar muːle.,kojeː-ʨi-d-mi	ɲan	asukut	tar	biː	iruː-ni-βu	oɲi-ŋag-du	tar	muː-le,to.watch-TAM2-PROG-SS.COND	and	almost	DP	1SG	slide.down-PST-1SG	sand-NR(COLL)-DAT.ESS	DIST	water-LOC,And looking I nearly slid down on the sandy patch into the water.,B7,78,even1260,even1260a,WORD_ALIGNED,"{""TAM"": ""Polysemous TAM marker"", ""PROG"": ""Progressive"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""DP"": ""Discourse particle"", ""SG"": ""Singular"", ""PST"": ""Past"", ""NR"": ""Nominalizer"", ""COLL"": ""Collective"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""DIST"": ""Distal demonstrative"", ""LOC"": ""Locative""}"
even1260a-B7-79,eldurde Valja elgeji esenɟin uŋnin minu.,eldur=de	Valja	elge-ji	esen-ɟi-n	uŋ-ni-n	min-u,fortunately=ADD	PN	pole.hook-PRFL.SG	handle-INS-PX.3SG	FLR-PST-3SG	1SG.OBL-ACC,Fortunately Valja thingummied me (pulled me out) with the handle of her fishhook.,B7,79,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""PN"": ""Proper noun"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""INS"": ""Instrumental"", ""PX"": ""Possessive suffix"", ""FLR"": ""Filler"", ""PST"": ""Past"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative""}"
even1260a-B7-80,"ɲan buː neːiβriβun, esu ɲan uŋŋoːtte.",ɲan	buː	neːi-β-ri-βun	e-s-u	ɲan	uŋ-ŋoːt-te,and	1PL.EX	scold-ADVRS-PST-1PL.EX	NEG-NFUT-1PL.EX	and	FLR-HAB-NEG.CVB,And we were scolded and didn't do whatchamacallit again (weren't naughty anymore).,B7,80,even1260,even1260a,WORD_ALIGNED,"{""PL"": ""Plural"", ""EX"": ""Exclusive"", ""ADVRS"": ""Adversative"", ""PST"": ""Past"", ""NEG"": ""Negative; by itself: Negative auxiliary"", ""NFUT"": ""Non-future"", ""FLR"": ""Filler"", ""HAB"": ""Habitual"", ""CVB"": ""Converb""}"
even1260a-B7-81,"ereːger ɟuganidu ulleŋun biβeːtten, temujodaril boritmatʨoːtta.",ereːger	ɟugani-du	ulle-ŋ-un	bi-βeːt-te-n	temujoda-ri-l	bori-t-mat-ʨoːt-ta,always	summer-DAT.ESS	meat-POSS-PX.1PL.EX	be-HAB-NFUT-3SG	go.fetch.meat-PRS.PTCP-PL	share-TAM2-REC-HAB-NFUT,"We always had meat in spring/summer, those who went for (reindeer) meat shared (with the others).",B7,81,even1260,even1260a,WORD_ALIGNED,"{""DAT"": ""Dative"", ""ESS"": ""Essive"", ""POSS"": ""Non-canonical possession"", ""PX"": ""Possessive suffix"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""PRS"": ""Present"", ""PTCP"": ""Participle"", ""TAM"": ""Polysemous TAM marker"", ""REC"": ""Reciprocal""}"
even1260a-B7-82,"ɲan ŋiːde temujoβeːtten, taʨinda borittoːtte ereger.",ɲan	ŋiː=de	temujo-βeːt-te-n	taʨin=da	bori-t-toːt-te	ereger,and	who=ADD	slaughter-HAB-NFUT-3SG	DIST.QUAL=ADD	share-TAM2-HAB-NFUT	always,"And whoever slaughtered also shared like that, always.",B7,82,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""TAM"": ""Polysemous TAM marker""}"
even1260a-B7-83,"ollaβ ɲan akmu, noŋan ʨeledukun ɟulle uŋŋoːtten, uže majla bejʨilloːtten olloβ.",olla-β	ɲan	akm-u	noŋan	ʨele-duku-n	ɟul-le	uŋ-ŋoːt-te-n	uže	maj-la	bejʨi-l-loːt-te-n	ollo-β,fish-ACC	and	father-PX.1SG	3SG	all-ABL-PX.3SG	front-LOC	FLR-HAB-NFUT-3SG	already.R	May.R-LOC	catch-INCH-HAB-NFUT-3SG	fish-ACC,"Also fish -- my father, he did whatchamacallit (fished) before everyone else, already in May he started to catch fish.",B7,83,even1260,even1260a,WORD_ALIGNED,"{""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""ABL"": ""Ablative"", ""LOC"": ""Locative"", ""FLR"": ""Filler"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""INCH"": ""Inchoative""}"
even1260a-B7-84,ɲan uŋniɟi boriβaːttan taʨinta ɲan minu ŋenuβkeβeːtten.,ɲan	uŋ-niɟi	bori-βaːt-ta-n	taʨin=ta	ɲan	min-u	ŋen-u-βke-βeːt-te-n,and	FLR-SS.ANT.SG	share-HAB-NFUT-3SG	DIST.QUAL=ADD	and	1SG.OBL-ACC	go(GNRC)-VAL-CAUS-HAB-NFUT-3SG,And having done whatchamacallit he also shared like that and made me bring (the fish to others).,B7,84,even1260,even1260a,WORD_ALIGNED,"{""FLR"": ""Filler"", ""SS"": ""Same-subject converb"", ""ANT"": ""Anterior (converb)"", ""SG"": ""Singular"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""ADD"": ""Additive"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative"", ""GNRC"": ""Generic"", ""VAL"": ""Valency-change"", ""CAUS"": ""Causative""}"
even1260a-B7-85,"i goːβeːtten ereldude ŋenuli, taralduda.",i	goː-βeːt-te-n	ere-l-du=de	ŋen-u-li	tara-l-du=da,and.R	say-HAB-NFUT-3SG	PROX-PL-DAT.ESS=ADD	go(GNRC)-VAL-IMP.SG	DIST-PL-DAT.ESS=ADD,"And he said ``Take (fish) to these, to those''.",B7,85,even1260,even1260a,WORD_ALIGNED,"{""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""PROX"": ""Proximal (demonstrative)"", ""PL"": ""Plural"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""ADD"": ""Additive"", ""GNRC"": ""Generic"", ""VAL"": ""Valency-change"", ""IMP"": ""Imperative"", ""DIST"": ""Distal demonstrative""}"
even1260a-B7-86,"timin ɲanda tar unteldu ɲan ŋenudɟoːttem tar, imŋemde.",timin	ɲan=da	tar	unte-l-du	ɲan	ŋen-u-d-ɟoːt-te-m	tar	imŋe-m=de,tomorrow	and=ADD	DP	other-PL-DAT.ESS	and	go(GNRC)-VAL-PROG-HAB-NFUT-1SG	DP	darkness-ACC=ADD,"The next day I again carried (fish) to others, in the dark.",B7,86,even1260,even1260a,WORD_ALIGNED,"{""ADD"": ""Additive"", ""DP"": ""Discourse particle"", ""PL"": ""Plural"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""GNRC"": ""Generic"", ""VAL"": ""Valency-change"", ""PROG"": ""Progressive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""ACC"": ""Accusative""}"
even1260a-B7-87,"tar, biː tar atkikaneʨ umneken eŋulliβu.",tar	biː	tar	atkikane-ʨ	um-neken	eŋu-l-li-βu,DP	1SG	DP	moon-INS	one-ITER.ADV	be.frightened-INCH-PST-1SG,And then I was once frightened by the moon.,B7,87,even1260,even1260a,WORD_ALIGNED,"{""DP"": ""Discourse particle"", ""SG"": ""Singular"", ""INS"": ""Instrumental"", ""ITER"": ""Iterative (aspect)"", ""ADV"": ""Adverb"", ""INCH"": ""Inchoative"", ""PST"": ""Past""}"
even1260a-B7-88,"ŋenuseddiβu tegeːle bisildu tar, uŋmi ɲan imŋenin.",ŋen-u-se-d-di-βu	tege-le	bi-si-l-du	tar	uŋ-mi	ɲan	imŋe-ni-n,go(GNRC)-VAL-TAM1-PROG-PST-1SG	distance-LOC	live-PRS.PTCP-PL-DAT.ESS	DP	FLR-SS.COND	and	become.dark-PST-3SG,I was carrying (fish) to (people) who lived far away and while doing that it got dark.,B7,88,even1260,even1260a,WORD_ALIGNED,"{""GNRC"": ""Generic"", ""VAL"": ""Valency-change"", ""TAM"": ""Polysemous TAM marker"", ""PROG"": ""Progressive"", ""PST"": ""Past"", ""SG"": ""Singular"", ""LOC"": ""Locative"", ""PRS"": ""Present"", ""PTCP"": ""Participle"", ""PL"": ""Plural"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""DP"": ""Discourse particle"", ""FLR"": ""Filler"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)""}"
even1260a-B7-89,ɲan atkikan tar togeʨin uŋnin ʨidalin minu ulurigʨin nekrin.,ɲan	atkikan	tar	togeʨin	uŋ-ni-n	ʨida-li-n	min-u	ulu-ri-gʨin	nek-ri-n,and	moon	DP	cloud	FLR-PROL-PX.3SG	opposite.side-PROL-PX.3SG	1SG.OBL-ACC	chase-PRS.PTCP-SML	do-PST-3SG,"And when the moon (went) behind the clouds, it was as if it was chasing me.",B7,89,even1260,even1260a,WORD_ALIGNED,"{""DP"": ""Discourse particle"", ""FLR"": ""Filler"", ""PROL"": ""Prolative"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative"", ""PRS"": ""Present"", ""PTCP"": ""Participle"", ""SML"": ""Similative"", ""PST"": ""Past""}"
even1260a-B7-90,biː ɲan eŋulliɟi oŋnikan ɲoːŋʨiriβu.,biː	ɲan	eŋu-l-liɟi	oŋ-nikan	ɲoː-ŋʨi-ri-βu,1SG	and	be.frightened-INCH-SS.ANT.SG	cry-SS.SIM1	run.away-DUR-PST-1SG,And I got a fright and ran away crying.,B7,90,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""INCH"": ""Inchoative"", ""SS"": ""Same-subject converb"", ""ANT"": ""Anterior (converb)"", ""SIM"": ""Simultaneous (converb)"", ""DUR"": ""Durative"", ""PST"": ""Past""}"
even1260a-B7-91,iasʨinni?,ia-sʨi-nni,do.what-ATTN-2SG,(They asked): ``What's with you?''.,B7,91,even1260,even1260a,WORD_ALIGNED,"{""ATTN"": ""Attenuative"", ""SG"": ""Singular""}"
even1260a-B7-92,guːnem minu atkikan ulutten.,guː-ne-m	min-u	atkikan	ulu-t-te-n,say-NFUT-1SG	1SG.OBL-ACC	moon	chase-TAM2-NFUT-3SG,I said ``The moon is chasing me''.,B7,92,even1260,even1260a,WORD_ALIGNED,"{""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative"", ""TAM"": ""Polysemous TAM marker""}"
even1260a-B7-93,"ɲan guːniten, atkikan togeʨin uŋneken uŋnen, ulurigʨin nekren.",ɲan	guː-ni-ten	atkikan	togeʨin	uŋ-neke-n	uŋ-ne-n	ulu-ri-gʨin	nek-re-n,and	say-PST-3PL	moon	cloud	FLR-DS.COND-3SG	FLR-NFUT-3SG	chase-PRS.PTCP-SML	do-NFUT-3SG,"And they said ``When the moon (is behind) the clouds it's whatchamacallit, as if it chases you''.",B7,93,even1260,even1260a,WORD_ALIGNED,"{""PST"": ""Past"", ""PL"": ""Plural"", ""FLR"": ""Filler"", ""DS"": ""Different-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""SG"": ""Singular"", ""NFUT"": ""Non-future"", ""PRS"": ""Present"", ""PTCP"": ""Participle"", ""SML"": ""Similative""}"
even1260a-B7-94,taʨin tar.,taʨin	tar,DIST.QUAL	DP,Like that.,B7,94,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""DP"": ""Discourse particle""}"
even1260a-B7-95,"ʨas, odedɟipesi.",ʨas	ode-d-ɟi-pe=si,DP	stop-PROG-FUT-1PL.IN=CONTR,"Well, we'll stop.",B7,95,even1260,even1260a,WORD_ALIGNED,"{""DP"": ""Discourse particle"", ""PROG"": ""Progressive"", ""FUT"": ""Future"", ""PL"": ""Plural"", ""IN"": ""Inclusive"", ""CONTR"": ""Contrastive""}"
even1260a-B8-1,biː bisem Rimma Maksimovna Egorova.,biː	bi-se-m	Rimma	Maksimovna	Egorova,1SG	be-NFUT-1SG	PN	PN	PN,I am Rimma Maksimovna Egorova.,B8,1,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""NFUT"": ""Non-future"", ""PN"": ""Proper noun""}"
even1260a-B8-2,biː oroʨ bisem.,biː	oroʨ	bi-se-m,1SG	Even	be-NFUT-1SG,I am an Even.,B8,2,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""NFUT"": ""Non-future""}"
even1260a-B8-3,biː bakuriβu Tβajaːndu.,biː	baku-ri-βu	Tβajaːn-du,1SG	be.born-PST-1SG	TOPO-DAT.ESS,"I was born in Tvajan.'\footnote{Tvajan (see \figref{fig:mapBys2}) was a settlement that existed for about 30 years, from the mid-to late 1930s to the mid-1960s, when it was closed by the Soviet authorities.",B8,3,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""PST"": ""Past"", ""TOPO"": ""Toponym"", ""DAT"": ""Dative"", ""ESS"": ""Essive""}"
